,ID,Name,Latitude,Longitude,Cuisine,Ratings,Reviews,Price_Rng,Zip-Code
526,kxQmMH3Ppfyl8YF0g6hNfA,Southern Belle,33.77338583,-84.35319583,American (New),4.5,96,$$$$,30306
527,2SZKV3w6GsLjclavdFfcJQ,Georgia Beer Garden,33.75455,-84.373885,Beer Gardens,4,85,$$,30312
528,sDEfnTYtY2_c2pOq0VLQjg,Baltimore Crab & Seafood,33.72399883,-84.51043882,Seafood,3.5,303,$$,30331
529,iLEcYgsRwQrNmUhyvXSw2g,Le Bon Nosh,33.8413586,-84.38167607,Cafes,4,47,$$,30305
530,SjrWj9ZzDEmnAFwUD-ekMA,Emerald City Bagels,33.73996,-84.34646,Bagels,4,267,$,30316
531,GZXfT_c8Hx6rjTOWY4Veuw,Max's Coal Oven Pizzeria,33.76157538,-84.39643139,Pizza,4,685,$$,30313
532,IiJKSIAm5qYXETzb6ipPAQ,"Saito - Sushi, Steak and Cocktails",33.75961361,-84.38710017,Sushi Bars,4,54,$$,30303
533,AaIE0Lh51wBrGElQRqhydg,Caribbean Delight,33.739365,-84.41337,Caribbean,3,48,$$,30310
534,7zp7WjComp4c4_Hf0_tA6A,Rising Roll Gourmet Cafe - Atlantic Station,33.791768,-84.39412316,Sandwiches,4.5,12,$$,30363
535,C33xQchb9I70T3IEJmZYkA,TasteBuddz Atl,33.73992722,-84.25358356,Burgers,4,100,$$,30032
536,BGnwF9DgMup3rD2jtX8jcA,Wats Crackin Garlic Crabs,33.74233705,-84.28940468,Seafood,3.5,300,$$,30317
537,1PlG93bSjvh-qAaZbb-bYg,Atlanta Smokehouse,33.9125676,-84.492151,Smokehouse,4.5,17,$$,30067
538,DbFvC1yQPxDCrZ_NdAwYTw,Burger Win,33.74295876,-84.3489705,Burgers,4,155,$,30316
539,FaGjwwrCGJldaJ3g7GkOHA,Hibachi Express,33.84350077,-84.25751827,Japanese,4,59,$,30084
540,QHhSs3JJ2k9tJufA4QUtYw,Barcelona Westside Ironworks,33.78475539,-84.41087804,Tapas/Small Plates,4,548,$$,30318
541,sPj_tUnN6aOf428wG5_X2Q,Nagomiya,33.78174294,-84.38828271,Sushi Bars,4,63,$$,30309
542,jtfzLGZySu-auGTyXa-uMQ,Parkside Kitchen and Cocktails,33.7250612,-84.3770603,American (New),3.5,36,$$,30315
543,R2Z5PCn1aLb3Dy90Mw5eFQ,Alluvia,33.77924375,-84.38821726,Steakhouses,4.5,11,$$$,30308
544,VK2UfEbvVaZeJo8pRmD2ZQ,Nikolai's Roof,33.76157037,-84.38328386,French,4,174,$$$,30303
545,VPHHN4tSCJSJg2n6iaslfw,Marietta Diner,33.94474,-84.51804,Diners,3.5,1889,$$,30060
546,xCWwaGpb6YJoErcADJM6rA,Mellow Mushroom Atlanta - Emory,33.816198,-84.332845,Pizza,4,232,$$,30329
547,rr4SoOVMQvot1_aO1XmlRg,Flower Child,33.8461504,-84.3650485,Salad,4.5,302,$$,30326
548,F5LMRy89wY6QiALMqTZDOA,The Halal Guys,33.885861,-84.287768,Halal,3.5,481,$,30341
549,J9R19-oALI6SWKfcRfkdWQ,Righteous Room,33.773479,-84.352948,American (Traditional),4,145,$,30306
550,lzjpltQtAk0O3upoN88ttg,Flatiron Restaurant & Bar,33.7400469,-84.34510013,Burgers,3.5,206,$$,30316
551,aD1lyXcPrU1pVt4xNxFD6A,Blue Crab 2 Go,33.624371,-84.47446,American (New),2.5,3,$$,30337
552,WziqGmt6LHfwfbh_R3aJug,The Lawrence,33.779413,-84.382475,American (New),4,732,$$,30309
553,g9YfGaCb49yrLb7FpD9A7g,La Grotta Ristorante Italiano,33.82662157,-84.38663707,Italian,4.5,329,$$$,30305
554,sGIMw2xTZI9sblShkQkYyA,Taste of Tropical,33.7409096,-84.4171066,Caribbean,3.5,66,$,30310
555,NCdyIQbvr4zwqbR3MlEjJQ,Fred's Meat & Bread,33.7567626,-84.36400634,Burgers,4,622,$$,30307
556,W6unkmXcb8z6iYDWzHNEMQ,The Deer and The Dove,33.77448,-84.29508,Restaurants,4,79,$$,30030
557,ep8FZV14eRfpl6rNeM3-6Q,New York Sandwich Shop,33.7389336,-84.4178238,Sandwiches,4.5,39,$,30310
558,-MV3DQZv9igVp11LERiPZQ,Colonnade Restaurant,33.8095565,-84.3609942,Southern,4,483,$$,30324
559,1NNDLQOc_ccLkyJL9c2oRg,Savage Pizza,33.767331,-84.349407,Pizza,4,400,$$,30307
560,g69xDJBuY854793iiu_iog,Flying Biscuit CafÇ,33.84487166,-84.37151328,American (New),3.5,539,$$,30305
561,Di-sYipYN12ZvWn-P9ek1w,Lola's Burger and Tequila Bar,34.02424,-84.36179,Burgers,4.5,108,$$,30075
562,_HiO9NCE-WQYSRvorWyS6w,Playa Bowls,33.75578,-84.365575,Acai Bowls,4,146,$$,30312
563,yUQBtNuGsHoNIOXVyAw6wg,The Beverly,33.74055,-84.36135,American (New),4,139,$$,30316
564,mhR1stxMxsUd1yqlRz7JsQ,Huskey?s Kitchen,33.736213,-84.309024,Breakfast & Brunch,4.5,40,$$,30032
565,qkFD9DsHFZtvHP5cHvQAGQ,Halfway Crooks Beer,33.73710593,-84.385871,Breweries,4.5,44,$$,30312
566,XYuYMqRNNR7bbXpLOwiemw,The Pig & The Pearl,33.79336579,-84.39770628,American (New),3.5,632,$$,30363
567,ecV-i8VUC0v9aLaL4gtMBA,Java Saga,33.886558,-84.265307,Coffee & Tea,5,124,$$,30340
568,62quAW2Be4axCuOz9jkS0Q,Tin Lizzy's Cantina,33.759783,-84.386689,Tex-Mex,3.5,357,$$,30303
569,lsbxtz0vpccDBvA988k80A,Red Pepper Taqueria,33.84267,-84.37027,Sports Bars,3.5,567,$$,30305
570,6rzELGo2Y00d1D28xO30kw,The Real Milk & Honey,33.65377,-84.44973,Breakfast & Brunch,4,702,$$,30337
571,16pyiWyaQXDXFXqqanAB6g,Fire Stone Chinese Cuisine,34.009615,-84.575366,Szechuan,4.5,415,$$,30144
572,_1GbT1xTQGJ075MGlYJvVw,Poke City,33.81477488,-84.39107928,Hawaiian,4,53,$$,30309
573,R5iWLAuA0cpAe-zUPBeVUw,Empire State South,33.7811208,-84.3836503,Southern,4,807,$$,30309
574,tcoa1RXBYLDkvckGTB1KyQ,Xhibit Studio Kitchen & Bar,33.7930727,-84.3878849,Bars,3,15,$$,30309
575,bhGLJ3MdqAKmLHANNH-L3g,Ecco Buckhead,33.8533871,-84.3601915,Modern European,4,124,$$,30326
576,V180gNQGyrai_EABP5I-7A,Huge x Brash,33.79256895,-84.3861,Coffee & Tea,4,46,$$,30309
577,fNqT8wr-MBGE8g6u0s1mLA,Hello Chicken,33.896642,-84.280921,Korean,3.5,249,$$,30340
578,Pl2c7HLD9UgFL2zHP0cZVQ,Tabla,33.78440129,-84.38514869,Indian,4,594,$$,30309
579,fQwyxtDT-6BtoJn4ue_CHQ,Phat Phish CafÇ,33.72551346,-84.32281494,Seafood,3.5,42,$,30316
580,lE6nbsCARYaECRXjJm0ltA,Zesto - Buckhead,33.82274,-84.36693,Ice Cream & Frozen Yogurt,3.5,98,$,30324
581,FnP7PHAJfO0VUCmiPvP8yA,Dos Bocas,33.76201,-84.39575,Cajun/Creole,3.5,76,$$,30313
582,HVMQidKegc9wqCBtB8dMsQ,Extreme Teriyaki Grill Express,33.80422015,-84.41277627,Japanese,3,83,$,30318
583,rNmAxOkEJ07_YHAxHKyH4Q,Hawkers Asian Street Food - Atlanta,33.756326,-84.36546,Pan Asian,4,444,$$,30312
584,YES12b8B0afEx-SWv-o1nw,Dua Vietnamese,33.75557872,-84.38936628,Vietnamese,4,408,$$,30303
585,zofErJnOL4I0QKoVr_ZN6g,Pho Dai Loi 2,33.86517905,-84.30500913,Vietnamese,4,1068,$$,30345
586,h3U949fW6s61M_pyTkovZw,India Club Grocery Delivery,33.77543633,-84.39555796,Food Delivery Services,1,2,$$$$,30313
587,7AZg3jvfTR3f1FRHg8hXKg,Rodney's Jamaican Soul Food,33.8925997,-84.47663574,Soul Food,3.5,568,$$,30080
588,MQC1Ji988f9u4kAcV7eSwQ,Backstage Atlanta,33.6170199,-84.47152,Southern,3.5,66,$$,30349
589,7lghBEn9pRjL7HuoOo-OZA,Cafe Sunflower Buckhead,33.81261759,-84.39325112,Vegetarian,4.5,677,$$,30309
590,UAJwlmjBqbprKoQK4t7_NQ,Views Bar And Grill,33.75931,-84.38826,American (Traditional),3,84,$$,30308
591,8pils4W5_DdDDACJG5evvw,Illuminarium Atlanta,33.7690542,-84.36131416,Bars,2.5,127,$$$,30306
592,brDwkjcEi20D7xgZXAQZRw,Highland Bistro,33.76116519,-84.36532208,Comfort Food,4.5,89,$$,30312
593,dPdOWcNd5LImBLEri9rDcg,Lloyd?s Restaurant and Lounge,33.755,-84.35796,Bars,4,101,$$,30307
594,X1bXE4Ysl0mBL7d3DP1u5Q,Honest,33.79749683,-84.28213679,Indian,4,144,$,30033
595,gHqqMsWyQ0ogSwBYoI9bXw,Yum's Sub Shop,33.723404,-84.390643,Sandwiches,4,38,$,30315
596,VPaSLUkZZ7GF7B8RS-aeFQ,The Mad Italian,33.919355,-84.303461,Italian,4,636,$$,30341
597,kZu2gMzmPLV-WJuZ4ZLsIQ,The Collective Food Hall at Coda,33.77527623,-84.38764259,Food Court,3.5,5,$$,30308
598,vQgMPq9_YttFX6nau6PomA,"Mamoun's Falafel - Atlanta, GA",33.790075,-84.407431,Middle Eastern,4.5,157,$,30318
599,aW4XLJCd5jyv4c9xUQLeZg,Bigelow's Bar & Grill,33.7132464,-84.309945,Bars,4,38,$,30316
600,UhuT6aJ7xaZs7iTCbf_o1A,Star Provisions,33.795001,-84.427223,Cheese Shops,4,559,$$,30318
601,bru2-j7B1DUsfwWf70HI-Q,The Spotted Trotter,33.75361246,-84.33531464,Meat Shops,4.5,71,$$,30316
602,K2g64la2lXZTp6udr2D-rg,Kafenio Avondale,33.775456,-84.278768,Greek,4.5,140,$$,30030
603,5-Ph4HN1KmqDJ9mKbIXN2A,Zoes Kitchen,33.78885884,-84.326967,Mediterranean,3.5,63,$,30307
604,p2BkIrOuIsxGqtV0lwOZUw,Yalla,33.75686964,-84.36396343,Middle Eastern,4,307,$$,30307
605,EpRiA0b9wAWE50PKeAvBcw,Kenley's,33.7563397,-84.3820851,American (New),4.5,35,$,30303
606,9WFUIOHIOEyy75lAAzAjVw,El Indio,33.93330002,-84.17897797,Mexican,4,105,$$,30071
607,_YEfaPwhgnqhggcq46GjMA,The Grove Restaurant & Tavern,33.82440333,-84.29346333,American (Traditional),3.5,155,$$,30033
608,-VO6QBOzHeNdOi2qVgGm4Q,The Usual Kitchen and Bar,33.8037388,-84.3933692,Salad,5,8,$$,30309
609,j6fk-A5bMWt_YT9E56nSUg,Old Lady Gang,33.658033,-84.501401,Southern,3.5,739,$$,30344
610,nrEQyvk64ZBmuYYbIbHZQQ,Farm Burger - Virginia Highland,33.782116,-84.353875,Burgers,4,20,$$,30306
611,ilpq7-08buR-12_yIl9w3A,Steak Market,33.77639016,-84.38257648,Steakhouses,3,55,$$$$,30308
612,GbQs2TgzQFnx4fEhMzzJvw,Highland Bakery Emory,33.79018108,-84.32195644,Coffee & Tea,2.5,27,$$,30322
613,dWBKYjQ3q2v2dOjsfLLxDg,The BQE Restaurant & Lounge,33.7546,-84.37913,Soul Food,3.5,1258,$$,30303
614,QKHR_5CtPSDBWnK42R9qWw,Holy Taco,33.74034,-84.34459,Mexican,3.5,520,$$,30316
615,DdKSR1IdTjvikmsp89QoEw,Fritti,33.762945,-84.357776,Italian,4,693,$$,30307
616,X7vgSJUfaGyoa_H38ZG-yw,Meehan's Public House - Downtown,33.759147,-84.387734,Bars,3.5,454,$$,30303
617,cEC3lx06tjhMOAomZnD1Sw,Six Feet Under Pub & Fish House- Westside,33.78337,-84.40973,Seafood,3.5,871,$$,30318
618,xjiEGvcpZZhFfvVkIrkTxw,George's Restaurant & Bar,33.78302606,-84.35430111,American (Traditional),4,173,$$,30306
619,vdjzMgnuWrxYnywghyjwXA,Lee's Bakery,33.8600684,-84.308893,Vietnamese,4,1008,$,30345
620,QfBPiPJDEOad4eddttvXYQ,HOBNOB Neighborhood Tavern - Dunwoody,33.92901711,-84.3447321,American (Traditional),4,321,$$,30346
621,gAze3qbX9r7Hjc1ciO44xw,Pappadeaux Seafood Kitchen,33.90323,-84.47053,Cajun/Creole,4,1470,$$,30067
